POST,200,0.012957459082826972
POST,200,0.013114708941429853
POST,405,0.014025332871824503
POST,405,0.013335957890376449
DELETE,405,0.01391325006261468
GET,405,0.014368959004059434
GET,200,0.014882666990160942
GET,200,0.015396042028442025
GET,200,0.015389124862849712
DELETE,200,0.01564908307045698
DELETE,200,0.01580954110249877
DELETE,200,0.017758458852767944
PUT,405,0.01609758287668228
GET,405,0.01656254194676876
GET,405,0.01672516716644168
GET,405,0.01709345798008144
POST,405,0.016848583007231355
GET,200,0.02022170787677169
GET,200,0.020151167176663876
GET,200,0.020132542122155428
POST,200,0.018536000046879053
POST,200,0.018698374973610044
POST,200,0.018839458003640175
POST,405,0.019376915879547596
POST,200,0.019298374885693192
POST,405,0.019722542027011514
POST,404,0.01969558303244412
POST,404,0.0195312921423465
POST,200,0.01946687512099743
POST,405,0.020080375019460917
POST,405,0.020398500142619014
POST,405,0.019738165894523263
GET,405,0.02077575004659593
GET,405,0.020461375126615167
GET,405,0.020786582957953215
GET,405,0.02121716714464128
GET,405,0.02101424988359213
POST,200,0.021716957911849022
POST,200,0.02197199990041554
POST,200,0.021742209093645215
POST,200,0.022342332871630788
POST,200,0.021713667083531618
POST,200,0.02182387514039874
POST,200,0.02190079214051366
POST,200,0.022042250027880073
POST,200,0.02182129118591547
POST,200,0.021719458047300577
GET,405,0.026292041875422
GET,200,0.02392829186283052
GET,200,0.02380341710522771
GET,405,0.010889375116676092
GET,405,0.010927833151072264
DELETE,404,0.009812792064622045
PUT,405,0.009678666945546865
PUT,405,0.009957041824236512
GET,405,0.009911291999742389
GET,405,0.009798625018447638
POST,200,0.011620207922533154
GET,405,0.00840558297932148
DELETE,405,0.008457541931420565
GET,405,0.00829475000500679
GET,404,0.008338040905073285
PUT,405,0.00795383402146399
PUT,200,0.010618500178679824
GET,200,0.01028441614471376
GET,405,0.015791624784469604
GET,200,0.009737208019942045
GET,200,0.017068499932065606
GET,200,0.016387958079576492
GET,200,0.017019459046423435
GET,405,0.009817167185246944
POST,404,0.010598292108625174
POST,405,0.010360999964177608
PUT,200,0.011818999890238047
GET,200,0.011903916951268911
GET,200,0.011883666971698403
GET,200,0.011898375116288662
POST,200,0.012085374910384417
POST,200,0.01195516693405807
POST,200,0.011970249935984612
GET,405,0.01806316594593227
GET,405,0.011039834003895521
GET,405,0.018134707817807794
GET,405,0.01443112501874566
GET,405,0.015057333977892995
GET,200,0.0201258750166744
GET,200,0.012649874901399016
POST,200,0.01937120803631842
POST,200,0.01973470812663436
GET,200,0.017111624823883176
GET,200,0.015785875031724572
GET,200,0.01633662497624755
GET,200,0.01703787501901388
GET,405,0.017408999847248197
GET,405,0.016418332932516932
GET,405,0.01647462509572506
PUT,200,0.018559082876890898
POST,200,0.017971333116292953
POST,200,0.01749970903620124
POST,200,0.013045375002548099
GET,404,0.016016415785998106
GET,405,0.016258708899840713
GET,200,0.012354417005553842
GET,200,0.012188332853838801
GET,200,0.01844149990938604
GET,200,0.012367541901767254
GET,405,0.010900333989411592
GET,404,0.016782167134806514
GET,405,0.017330790869891644
POST,405,0.016718917060643435
POST,405,0.015922666992992163
POST,405,0.01537658297456801
POST,405,0.015773416962474585
POST,405,0.015657166950404644
GET,200,0.018587416969239712
GET,200,0.01247054198756814
GET,200,0.01828070799820125
GET,200,0.012100625084713101
PUT,200,0.017357208067551255
PUT,405,0.010716791031882167
GET,200,0.011753625003620982
GET,200,0.011644375044852495
GET,200,0.011584833031520247
POST,200,0.011530917137861252
POST,200,0.011504250112921
POST,200,0.011482249945402145
GET,405,0.010020040906965733
POST,405,0.009647124912589788
POST,405,0.009802292101085186
GET,405,0.014763915911316872
GET,405,0.014179207850247622
POST,200,0.012444540858268738
POST,200,0.012398584047332406
POST,200,0.012423125095665455
POST,200,0.012044833041727543
PUT,200,0.01227058400399983
PUT,200,0.016309916973114014
PUT,200,0.019957624841481447
POST,405,0.011586874956265092
POST,404,0.011417666915804148
PUT,200,0.012215542141348124
PUT,405,0.015968291088938713
PUT,405,0.016097082989290357
PUT,405,0.013807417126372457
PUT,404,0.014026624849066138
GET,200,0.014435957884415984
GET,200,0.020010832929983735
GET,200,0.019555917009711266
GET,200,0.019486666889861226
POST,405,0.014401666121557355
POST,405,0.014203124912455678
POST,405,0.014199458993971348
POST,200,0.015153208980336785
GET,405,0.01274366700090468
GET,405,0.012844417011365294
PUT,200,0.014236459042876959
PUT,200,0.01425204100087285
PUT,200,0.01437975000590086
GET,200,0.021629791939631104
GET,200,0.018957125023007393
GET,200,0.019226000178605318
GET,405,0.013210083823651075
GET,405,0.013288166839629412
GET,405,0.01332537503913045
GET,405,0.013352416921406984
GET,200,0.014570833183825016
GET,200,0.013926457846537232
GET,405,0.011644833022728562
GET,404,0.01152691594325006
POST,405,0.011709499871358275
POST,405,0.011677125003188848
GET,405,0.019152125110849738
GET,405,0.018741375068202615
GET,404,0.018184958025813103
GET,405,0.012287999968975782
GET,405,0.012294250074774027
GET,405,0.012259582988917828
PUT,200,0.0209456249140203
PUT,200,0.02048241696320474
PUT,200,0.01973187504336238
PUT,200,0.020058250054717064
PUT,200,0.019587625050917268
PUT,405,0.012746957829222083
POST,405,0.018185042077675462
POST,405,0.01770412502810359
POST,405,0.01878758310340345
POST,404,0.01858445885591209
POST,405,0.010544749908149242
GET,405,0.010936834150925279
GET,405,0.010964500019326806
GET,200,0.013080375036224723
GET,200,0.022563542006537318
GET,200,0.020068625221028924
PUT,200,0.011626417050138116
GET,405,0.009986542165279388
GET,405,0.009989415993914008
PUT,405,0.01921366690658033
GET,405,0.018447124864906073
POST,405,0.018606582889333367
POST,200,0.0115495421923697
POST,200,0.011785250157117844
PUT,200,0.019767249934375286
PUT,200,0.011815082980319858
PUT,200,0.02022724994458258
PUT,200,0.021249583922326565
PUT,200,0.011778333922848105
GET,200,0.011566416826099157
GET,200,0.011525499867275357
GET,405,0.015949042048305273
GET,405,0.016182249877601862
GET,405,0.01628845790401101
GET,405,0.009573166025802493
GET,405,0.015117916977033019
GET,405,0.009757332969456911
GET,405,0.009667332982644439
PUT,200,0.01719379099085927
POST,200,0.01128904102370143
POST,200,0.01136770797893405
POST,405,0.01588454213924706
DELETE,405,0.015084417071193457
DELETE,405,0.01469824998639524
GET,405,0.015560250030830503
POST,405,0.014793750131502748
POST,405,0.014445625012740493
GET,405,0.009157040854915977
GET,405,0.014602709095925093
GET,200,0.01643883320502937
GET,200,0.010685541899874806
GET,200,0.018731290940195322
GET,200,0.016368333948776126
GET,200,0.01592804118990898
GET,200,0.010611291974782944
GET,200,0.016935749910771847
GET,200,0.01868879096582532
GET,200,0.018364791991189122
GET,405,0.013137249974533916
GET,404,0.01512779202312231
POST,200,0.011091042077168822
POST,405,0.01323808403685689
POST,405,0.014404000015929341
GET,404,0.009168792050331831
GET,405,0.009155125124379992
POST,405,0.01018162490800023
POST,405,0.010143917053937912
POST,405,0.010154749965295196
GET,200,0.016437624813988805
GET,200,0.011171832913532853
GET,200,0.011186041170731187
GET,200,0.015675165923312306
GET,200,0.015965375117957592
GET,200,0.01569295790977776
GET,404,0.009093374945223331
GET,200,0.011467583011835814
GET,200,0.011433083796873689
GET,405,0.014471250120550394
GET,405,0.009511790936812758
GET,405,0.015114750014618039
GET,405,0.01392233301885426
GET,405,0.00969758303835988
GET,200,0.015902457991614938
GET,200,0.016305125085636973
POST,405,0.0138137920293957
GET,404,0.013936749892309308
POST,405,0.013554292032495141
GET,200,0.015294000040739775
GET,200,0.014869166072458029
GET,200,0.01470149983651936
PUT,200,0.009394041961058974
PUT,200,0.009436707943677902
PUT,200,0.015185290947556496
GET,405,0.009585208958014846
POST,405,0.009768540970981121
POST,405,0.009824790991842747
GET,200,0.011245457921177149
GET,200,0.011266167042776942
POST,200,0.011337209027260542
POST,200,0.011418167036026716
GET,405,0.015019125072285533
GET,200,0.011139750014990568
GET,405,0.014707542024552822
PUT,404,0.014484790852293372
PUT,405,0.013773624785244465
POST,200,0.015909041976556182
POST,200,0.015290958108380437
GET,200,0.015475332969799638
GET,405,0.009654334047809243
GET,405,0.0096284169703722
GET,404,0.0097703339997679
GET,200,0.010846375022083521
GET,200,0.010842165909707546
GET,200,0.01097458298318088
GET,200,0.010356624843552709
GET,200,0.010465499944984913
GET,405,0.015101624885573983
GET,405,0.01316112489439547
